product_id,store_id,order_date,selling_price,customer_id,order_id
P0477,S0082,1/12/2021,1908,1111111220,1111152957
P0249,S0090,1/21/2020,4417,1111119157,1111152958
P0490,S0097,9/5/2023,1818,1111118637,1111152959
P0263,S0056,10/12/2023,1582,1111116701,1111152960
P0747,S0103,7/11/2022,3702,1111116700,1111152961
P0171,S0013,11/14/2023,4840,1111116608,1111152962
P0149,S0051,10/20/2023,2957,1111117848,1111152963
P0680,S0014,8/30/2022,1180,1111118246,1111152964
P0587,S0137,7/28/2023,4721,1111119678,1111152965
P0642,S0009,2/2/2021,562,1111114313,1111152966
P0390,S0056,2/2/2020,4023,1111118015,1111152967
P0374,S0138,12/4/2021,1192,1111118339,1111152968
P0210,S0015,2/13/2023,2453,1111116598,1111152969
P0497,S0101,7/23/2023,2821,1111121122,1111152970
P0090,S0008,11/12/2021,2853,1111120827,1111152971
P0441,S0020,2/24/2020,183,1111114895,1111152972
P0391,S0061,10/1/2020,4493,1111114677,1111152973
P0351,S0026,9/6/2020,4883,1111111803,1111152974
P0131,S0067,9/22/2020,4780,1111119999,1111152975
P0187,S0061,6/28/2021,4944,1111113229,1111152976
P0341,S0069,8/30/2020,534,1111119086,1111152977
P0579,S0008,4/23/2020,4511,1111120485,1111152978
P0691,S0090,3/30/2020,3792,1111111420,1111152979
P0480,S0097,1/15/2023,840,1111121170,1111152980
P0574,S0058,9/9/2020,1802,1111119561,1111152981
P0689,S0087,6/18/2020,2832,1111118828,1111152982
P0179,S0085,1/20/2022,3732,1111120911,1111152983
P0277,S0051,1/7/2023,4475,1111117227,1111152984
P0140,S0009,9/4/2022,1918,1111113166,1111152985
P0489,S0056,10/24/2022,101,1111112654,1111152986
P0190,S0038,4/17/2022,4213,1111121043,1111152987
P0382,S0038,10/6/2023,2006,1111112165,1111152988
P0389,S0095,5/14/2022,3273,1111120448,1111152989
P0548,S0109,10/17/2020,1589,1111115558,1111152990
P0283,S0037,4/10/2023,1204,1111119822,1111152991
P0414,S0063,2/3/2020,243,1111120894,1111152992
P0598,S0042,2/15/2022,3719,1111117636,1111152993
P0186,S0051,2/26/2022,1413,1111112194,1111152994
P0311,S0022,5/25/2021,2799,1111115650,1111152995
P0658,S0087,11/15/2021,2791,1111117477,1111152996
P0419,S0100,7/30/2023,4776,1111120203,1111152997
P0073,S0002,1/30/2022,1500,1111111385,1111152998
P0348,S0014,9/27/2020,1359,1111114357,1111152999
P0670,S0091,9/5/2022,3473,1111112942,1111153000
P0171,S0143,2/5/2022,4154,1111119464,1111153001
P0028,S0122,5/22/2023,4275,1111111298,1111153002
P0324,S0109,10/2/2021,440,1111115800,1111153003
P0213,S0104,12/28/2023,3681,1111119738,1111153004
P0321,S0085,1/16/2021,959,1111116738,1111153005
P0419,S0054,8/20/2020,898,1111121917,1111153006
P0141,S0018,7/1/2022,1038,1111120811,1111153007
P0572,S0026,9/10/2023,1926,1111114531,1111153008
P0333,S0053,3/5/2023,1895,1111113484,1111153009
P0185,S0135,10/9/2023,1458,1111115284,1111153010
P0729,S0092,9/4/2020,708,1111115225,1111153011
P0593,S0062,10/3/2020,3140,1111117669,1111153012
P0116,S0092,3/17/2022,4158,1111114094,1111153013
P0587,S0018,5/27/2022,4793,1111113054,1111153014
P0212,S0002,5/12/2022,4311,1111118541,1111153015
P0341,S0051,4/8/2020,1749,1111112813,1111153016
P0044,S0023,12/10/2023,3584,1111111332,1111153017
P0441,S0071,12/30/2020,2068,1111120459,1111153018
P0733,S0018,10/10/2020,138,1111113473,1111153019
P0017,S0087,6/18/2021,3706,1111114586,1111153020
P0054,S0122,10/14/2020,2846,1111116604,1111153021
P0147,S0101,5/22/2021,2780,1111114315,1111153022
P0277,S0065,1/1/2021,3808,1111113590,1111153023
P0099,S0002,12/15/2023,4985,1111121064,1111153024
P0572,S0102,6/3/2022,1111,1111116127,1111153025
P0572,S0112,11/18/2023,899,1111117925,1111153026
P0141,S0082,5/29/2023,2228,1111112795,1111153027
P0364,S0108,4/21/2023,3947,1111114939,1111153028
P0078,S0084,3/9/2023,4757,1111115021,1111153029
P0506,S0078,6/16/2021,2078,1111112740,1111153030
P0454,S0096,12/12/2022,3227,1111113082,1111153031
P0456,S0138,12/24/2021,1600,1111121626,1111153032
P0549,S0004,3/7/2022,2694,1111119178,1111153033
P0572,S0101,8/8/2022,3147,1111112909,1111153034
P0266,S0062,11/7/2021,3224,1111120553,1111153035
P0269,S0035,12/28/2022,177,1111119844,1111153036
P0377,S0143,11/24/2021,200,1111113130,1111153037
P0442,S0017,12/18/2023,2083,1111113839,1111153038
P0328,S0007,5/9/2021,4443,1111115926,1111153039
P0078,S0083,9/19/2021,1025,1111120010,1111153040
P0390,S0138,2/8/2021,4935,1111121453,1111153041
P0608,S0036,2/13/2021,4017,1111121543,1111153042
P0186,S0066,1/13/2023,3513,1111118258,1111153043
P0296,S0124,8/25/2023,1640,1111119319,1111153044
P0108,S0024,2/27/2021,119,1111121447,1111153045
P0372,S0075,7/1/2023,4936,1111118453,1111153046
P0085,S0126,10/20/2023,1358,1111112694,1111153047
P0188,S0031,9/15/2020,3312,1111119299,1111153048
P0639,S0028,8/27/2022,3065,1111113973,1111153049
P0718,S0104,7/15/2022,2153,1111115372,1111153050
P0026,S0131,11/25/2020,3778,1111121345,1111153051
P0435,S0082,3/16/2023,204,1111120904,1111153052
P0185,S0114,5/21/2021,1757,1111112992,1111153053
P0356,S0088,8/13/2020,4461,1111121195,1111153054
P0269,S0144,3/26/2022,1057,1111112995,1111153055
P0712,S0108,7/22/2022,4654,1111112870,1111153056
P0212,S0125,6/19/2022,4570,1111112445,1111153057
P0256,S0040,2/1/2022,2068,1111121366,1111153058
P0390,S0048,3/24/2020,3483,1111116436,1111153059
P0333,S0080,6/18/2020,621,1111117804,1111153060
P0510,S0001,10/6/2022,4033,1111118872,1111153061
P0590,S0091,1/8/2020,1183,1111114682,1111153062
P0129,S0027,1/29/2020,3230,1111113369,1111153063
P0680,S0022,7/12/2022,3893,1111120354,1111153064
P0185,S0092,9/8/2020,2540,1111120250,1111153065
P0364,S0077,12/2/2023,3990,1111118624,1111153066
P0639,S0103,8/14/2023,4042,1111116549,1111153067
P0613,S0088,9/10/2020,4727,1111116534,1111153068
P0377,S0010,7/3/2023,1178,1111114153,1111153069
P0390,S0114,7/8/2023,1320,1111113738,1111153070
P0195,S0125,7/14/2023,1564,1111115193,1111153071
P0035,S0089,5/21/2023,4589,1111118114,1111153072
P0512,S0020,10/24/2022,4832,1111112091,1111153073
P0565,S0115,4/3/2022,3542,1111115492,1111153074
P0664,S0109,3/24/2020,671,1111115830,1111153075
P0341,S0026,8/12/2020,3991,1111112716,1111153076
P0055,S0115,5/26/2020,1947,1111117229,1111153077
P0260,S0068,2/16/2023,1688,1111112774,1111153078
P0051,S0094,2/14/2020,3625,1111114680,1111153079
P0611,S0071,11/11/2023,4462,1111122155,1111153080
P0047,S0017,5/8/2020,4422,1111119221,1111153081
P0388,S0056,2/5/2020,2676,1111119258,1111153082
P0549,S0058,3/8/2021,4179,1111116375,1111153083
P0255,S0020,1/9/2021,3470,1111117647,1111153084
P0055,S0015,7/18/2023,2716,1111113165,1111153085
P0372,S0073,11/14/2022,1307,1111111445,1111153086
P0733,S0004,12/16/2022,1091,1111120786,1111153087
P0499,S0129,8/1/2023,614,1111111905,1111153088
P0390,S0119,1/23/2023,990,1111117978,1111153089
P0269,S0042,9/6/2022,3239,1111113905,1111153090
P0140,S0057,3/19/2020,663,1111116705,1111153091
P0302,S0056,3/28/2023,1189,1111112767,1111153092
P0670,S0023,2/1/2023,4602,1111112441,1111153093
P0125,S0110,6/9/2020,4057,1111118110,1111153094
P0512,S0111,1/15/2023,926,1111114406,1111153095
P0724,S0031,12/31/2021,4174,1111119603,1111153096
P0729,S0026,4/24/2022,2133,1111119358,1111153097
P0177,S0117,5/17/2020,4794,1111115332,1111153098
P0608,S0061,1/10/2021,3278,1111112000,1111153099
P0663,S0014,3/21/2021,3867,1111114133,1111153100
P0671,S0073,9/3/2020,2627,1111116729,1111153101
P0051,S0015,9/9/2021,812,1111120009,1111153102
P0388,S0080,2/10/2021,237,1111111685,1111153103
P0694,S0047,10/2/2020,3626,1111119519,1111153104
P0261,S0033,6/13/2022,3403,1111119826,1111153105
P0005,S0012,3/4/2022,2863,1111121468,1111153106
P0344,S0122,1/16/2020,2982,1111114533,1111153107
P0227,S0067,12/29/2021,1077,1111113954,1111153108
P0018,S0058,7/7/2022,318,1111114021,1111153109
P0269,S0133,5/8/2022,2672,1111111632,1111153110
P0140,S0090,1/29/2023,3732,1111120482,1111153111
P0162,S0126,5/28/2023,446,1111112477,1111153112
P0481,S0049,4/20/2020,1029,1111118583,1111153113
P0321,S0031,8/20/2022,2350,1111114213,1111153114
P0453,S0007,12/3/2022,4606,1111111664,1111153115
P0414,S0117,8/26/2020,2755,1111113072,1111153116
P0748,S0055,4/17/2023,780,1111111827,1111153117
P0391,S0015,1/11/2020,3069,1111114694,1111153118
P0421,S0003,8/22/2023,4729,1111121290,1111153119
P0179,S0067,4/27/2022,4224,1111120520,1111153120
P0668,S0101,6/1/2022,2956,1111114304,1111153121
P0059,S0101,3/25/2021,110,1111116282,1111153122
P0178,S0055,4/10/2023,1837,1111118854,1111153123
P0400,S0010,6/2/2020,1333,1111113793,1111153124
P0436,S0099,4/24/2022,2578,1111111580,1111153125
P0026,S0030,7/13/2023,1854,1111115093,1111153126
P0483,S0031,2/12/2023,3844,1111117828,1111153127
P0598,S0144,8/12/2022,4751,1111114645,1111153128
P0090,S0008,5/31/2022,1146,1111118815,1111153129
P0536,S0014,7/30/2020,3594,1111117251,1111153130
P0373,S0083,2/4/2021,4157,1111112317,1111153131
P0171,S0111,7/27/2021,3417,1111120656,1111153132
P0412,S0012,7/6/2020,1065,1111118152,1111153133
P0642,S0142,9/27/2020,2188,1111112378,1111153134
P0463,S0085,12/24/2020,1666,1111122030,1111153135
P0572,S0087,2/25/2021,446,1111120197,1111153136
P0556,S0108,8/2/2020,4329,1111116852,1111153137
P0140,S0092,3/27/2023,474,1111112895,1111153138
P0333,S0075,12/19/2022,2598,1111121315,1111153139
P0405,S0126,6/3/2023,1967,1111113090,1111153140
P0364,S0136,5/25/2021,4742,1111121027,1111153141
P0512,S0095,5/19/2021,3399,1111116745,1111153142
P0747,S0052,10/15/2022,3344,1111121265,1111153143
P0260,S0064,1/4/2021,4511,1111118736,1111153144
P0453,S0032,11/11/2023,3491,1111121469,1111153145
P0658,S0132,1/6/2021,256,1111111795,1111153146
P0051,S0140,12/12/2023,661,1111119480,1111153147
P0553,S0043,3/3/2021,3211,1111120831,1111153148
P0261,S0059,9/1/2022,4919,1111117621,1111153149
P0490,S0125,5/27/2023,2074,1111114201,1111153150
P0388,S0134,7/29/2023,2415,1111119211,1111153151
P0721,S0038,11/18/2021,966,1111120256,1111153152
P0277,S0082,5/12/2021,1547,1111113052,1111153153
P0613,S0023,1/23/2021,4459,1111118928,1111153154
P0035,S0138,10/20/2022,1805,1111122023,1111153155
P0045,S0061,8/19/2020,2069,1111121716,1111153156
P0364,S0122,11/1/2022,2662,1111117293,1111153157
P0272,S0069,2/27/2021,400,1111120918,1111153158
P0140,S0001,9/21/2021,4800,1111116411,1111153159
P0073,S0094,5/26/2022,650,1111118617,1111153160
P0169,S0050,5/12/2021,3766,1111116073,1111153161
P0260,S0130,7/21/2022,1010,1111120704,1111153162
P0328,S0007,7/12/2023,3389,1111112803,1111153163
P0182,S0010,1/18/2020,364,1111114524,1111153164
P0740,S0096,10/30/2022,3146,1111122021,1111153165
P0657,S0058,10/24/2021,4650,1111119413,1111153166
P0724,S0028,3/4/2021,3588,1111119659,1111153167
P0464,S0031,10/2/2022,1250,1111111257,1111153168
P0376,S0055,7/30/2022,3551,1111121258,1111153169
P0116,S0020,10/29/2021,2151,1111117965,1111153170
P0366,S0022,6/6/2023,3873,1111113095,1111153171
P0569,S0075,7/23/2020,3163,1111117857,1111153172
P0090,S0131,11/17/2023,3502,1111111676,1111153173
P0296,S0038,8/12/2023,4859,1111115484,1111153174
P0664,S0039,5/20/2023,3328,1111117084,1111153175
P0174,S0015,6/25/2020,2698,1111122082,1111153176
P0051,S0029,8/16/2021,2292,1111115712,1111153177
P0388,S0115,8/31/2020,439,1111114338,1111153178
P0054,S0042,7/27/2022,3088,1111119347,1111153179
P0171,S0081,8/20/2020,1857,1111115491,1111153180
P0635,S0055,11/11/2023,1955,1111116078,1111153181
P0204,S0082,11/29/2023,1134,1111120255,1111153182
P0730,S0087,12/8/2022,3896,1111120454,1111153183
P0108,S0049,9/25/2020,1314,1111111691,1111153184
P0611,S0031,8/23/2022,2207,1111120950,1111153185
P0400,S0099,2/20/2020,2965,1111113552,1111153186
P0348,S0076,9/29/2022,4849,1111113625,1111153187
P0572,S0090,1/27/2022,4967,1111118721,1111153188
P0392,S0062,4/3/2023,2559,1111114157,1111153189
P0260,S0082,10/25/2020,4979,1111115529,1111153190
P0088,S0066,12/23/2020,2786,1111113282,1111153191
P0513,S0056,5/1/2023,2940,1111121478,1111153192
P0518,S0038,10/24/2022,2613,1111116118,1111153193
P0575,S0027,1/2/2022,1213,1111112817,1111153194
P0227,S0138,4/23/2021,1212,1111121246,1111153195
P0392,S0024,5/11/2020,4176,1111116239,1111153196
P0470,S0137,11/5/2021,3737,1111120751,1111153197
P0010,S0065,9/28/2023,3144,1111119086,1111153198
P0466,S0051,5/31/2022,2637,1111117600,1111153199
P0116,S0107,3/25/2023,3164,1111117749,1111153200
P0372,S0059,12/7/2023,4315,1111115778,1111153201
P0090,S0138,1/28/2023,1686,1111115341,1111153202
P0425,S0070,5/30/2022,479,1111119741,1111153203
P0067,S0125,9/14/2022,4312,1111119343,1111153204
P0667,S0065,6/3/2023,1624,1111119633,1111153205
P0705,S0102,2/21/2021,1567,1111111222,1111153206
P0549,S0125,7/26/2023,2509,1111118458,1111153207
P0055,S0002,11/2/2023,3638,1111120773,1111153208
P0161,S0115,8/24/2020,1580,1111121340,1111153209
P0079,S0022,1/19/2021,2988,1111120244,1111153210
P0171,S0139,8/1/2021,3130,1111112467,1111153211
P0026,S0017,5/16/2022,2364,1111120825,1111153212
P0377,S0004,7/30/2023,3302,1111112951,1111153213
P0351,S0132,11/10/2022,4191,1111111980,1111153214
P0565,S0131,1/4/2023,4228,1111112406,1111153215
P0613,S0020,12/9/2023,1432,1111111246,1111153216
P0598,S0115,1/12/2021,2674,1111116506,1111153217
P0266,S0042,11/13/2020,280,1111113009,1111153218
P0606,S0104,8/29/2021,4620,1111112853,1111153219
P0348,S0084,9/11/2022,4972,1111111336,1111153220
P0362,S0102,12/3/2021,585,1111113620,1111153221
P0431,S0048,7/21/2023,2209,1111114162,1111153222
P0658,S0104,1/3/2020,3144,1111111609,1111153223
P0333,S0111,1/15/2021,4998,1111118137,1111153224
P0536,S0090,8/16/2023,2951,1111117703,1111153225
P0614,S0119,10/7/2022,3670,1111121675,1111153226
P0131,S0080,7/5/2020,108,1111112884,1111153227
P0471,S0046,2/1/2021,2505,1111114147,1111153228
P0147,S0017,3/1/2020,4321,1111113421,1111153229
P0664,S0062,9/14/2022,261,1111120135,1111153230
P0503,S0013,10/27/2023,4198,1111114644,1111153231
P0212,S0133,11/9/2022,1572,1111119349,1111153232
P0124,S0104,5/24/2020,4623,1111114035,1111153233
P0718,S0077,4/24/2020,980,1111116256,1111153234
P0125,S0074,5/15/2021,2485,1111116819,1111153235
P0391,S0043,5/29/2023,4563,1111112973,1111153236
P0291,S0043,8/5/2020,1195,1111111884,1111153237
P0536,S0039,4/30/2021,2901,1111119626,1111153238
P0226,S0050,7/20/2022,3716,1111113595,1111153239
P0140,S0134,4/8/2020,3840,1111115909,1111153240
P0441,S0005,9/1/2023,377,1111119274,1111153241
P0343,S0040,1/12/2023,2203,1111115092,1111153242
P0317,S0050,12/18/2023,4887,1111121486,1111153243
P0311,S0117,12/22/2021,1303,1111118730,1111153244
P0511,S0028,4/27/2021,3969,1111114746,1111153245
P0551,S0051,9/16/2020,522,1111121946,1111153246
P0210,S0099,7/7/2021,1132,1111118624,1111153247
P0177,S0050,2/11/2023,445,1111115025,1111153248
P0427,S0096,12/14/2020,2893,1111112318,1111153249
P0663,S0106,3/4/2020,1500,1111118155,1111153250
P0015,S0115,1/1/2020,2472,1111113679,1111153251
P0709,S0103,9/28/2021,569,1111116235,1111153252
P0269,S0101,10/28/2021,4961,1111117822,1111153253
P0500,S0115,3/24/2020,542,1111119170,1111153254
P0499,S0082,11/19/2021,1763,1111121894,1111153255
P0129,S0102,2/20/2021,1687,1111111787,1111153256
P0131,S0011,9/1/2023,2464,1111121864,1111153257
P0348,S0137,10/14/2020,432,1111117721,1111153258
P0015,S0143,1/15/2020,1003,1111114058,1111153259
P0026,S0104,7/14/2020,1113,1111119733,1111153260
P0471,S0060,8/1/2021,2673,1111116796,1111153261
P0311,S0140,11/1/2023,4381,1111111386,1111153262
P0575,S0103,1/19/2022,2349,1111120643,1111153263
P0344,S0094,9/24/2023,2753,1111121924,1111153264
P0565,S0020,10/6/2023,4068,1111114291,1111153265
P0344,S0085,1/9/2020,905,1111116205,1111153266
P0328,S0109,3/18/2023,2826,1111116391,1111153267
P0436,S0125,12/19/2020,230,1111111850,1111153268
P0364,S0129,10/17/2020,1210,1111111867,1111153269
P0485,S0048,7/20/2020,3832,1111116574,1111153270
P0520,S0085,12/23/2020,1496,1111112947,1111153271
P0537,S0066,1/21/2023,732,1111118568,1111153272
P0090,S0082,11/4/2020,4291,1111117794,1111153273
P0649,S0115,5/1/2022,4130,1111112830,1111153274
P0663,S0055,9/9/2023,3288,1111114712,1111153275
P0156,S0112,12/15/2021,4194,1111115116,1111153276
P0185,S0076,5/4/2022,3277,1111120206,1111153277
P0296,S0031,12/15/2020,4438,1111114332,1111153278
P0125,S0046,8/31/2021,1263,1111119603,1111153279
P0663,S0118,9/20/2022,3526,1111114135,1111153280
P0293,S0020,9/13/2022,3348,1111114572,1111153281
P0212,S0012,9/6/2022,2482,1111119682,1111153282
P0266,S0049,2/14/2020,2858,1111112624,1111153283
P0436,S0014,11/11/2023,1133,1111116061,1111153284
P0182,S0094,9/16/2021,2780,1111115186,1111153285
P0144,S0002,12/15/2022,1827,1111111207,1111153286
P0450,S0090,10/19/2020,2737,1111112521,1111153287
P0149,S0048,6/25/2022,1096,1111111136,1111153288
P0590,S0026,9/30/2021,4927,1111119488,1111153289
P0735,S0084,5/17/2023,4446,1111118336,1111153290
P0514,S0139,5/25/2023,1328,1111118851,1111153291
P0079,S0025,7/24/2020,852,1111111193,1111153292
P0590,S0071,7/11/2020,4711,1111119573,1111153293
P0455,S0144,8/10/2020,4796,1111118997,1111153294
P0341,S0126,7/29/2021,4875,1111118637,1111153295
P0350,S0055,9/25/2020,1640,1111114182,1111153296
P0272,S0062,11/4/2022,1968,1111111372,1111153297
P0574,S0050,12/21/2023,2399,1111120751,1111153298
P0642,S0099,12/9/2023,4457,1111118780,1111153299
P0425,S0002,2/23/2020,1890,1111116102,1111153300
P0222,S0028,12/1/2023,3358,1111111329,1111153301
P0471,S0060,2/6/2021,3014,1111111596,1111153302
P0569,S0046,12/17/2022,2401,1111112247,1111153303
P0147,S0108,8/30/2020,1021,1111112941,1111153304
P0026,S0130,4/17/2022,3286,1111119008,1111153305
P0195,S0103,10/19/2021,2323,1111114589,1111153306
P0183,S0069,8/30/2020,3591,1111112852,1111153307
P0611,S0096,11/10/2021,692,1111112837,1111153308
P0400,S0097,5/6/2020,1817,1111121826,1111153309
P0090,S0108,6/3/2023,4154,1111112104,1111153310
P0055,S0012,10/30/2022,4310,1111111181,1111153311
P0548,S0072,5/23/2023,3492,1111116538,1111153312
P0405,S0085,11/18/2022,3540,1111118144,1111153313
P0283,S0066,10/25/2020,1490,1111118899,1111153314
P0042,S0126,4/17/2020,3631,1111121683,1111153315
P0348,S0027,5/27/2020,613,1111121237,1111153316
P0639,S0012,2/11/2020,830,1111115049,1111153317
P0704,S0070,4/5/2021,4116,1111118172,1111153318
P0067,S0005,5/24/2021,236,1111118234,1111153319
P0598,S0046,1/13/2022,3110,1111115309,1111153320
P0125,S0009,10/22/2022,4817,1111120379,1111153321
P0054,S0028,2/11/2022,3944,1111115142,1111153322
P0491,S0066,4/4/2022,4440,1111118819,1111153323
P0317,S0028,8/15/2023,595,1111121237,1111153324
P0514,S0045,5/1/2020,4225,1111115458,1111153325
P0177,S0018,9/18/2021,662,1111112817,1111153326
P0325,S0089,1/15/2023,447,1111111346,1111153327
P0048,S0013,2/10/2022,2753,1111115157,1111153328
P0085,S0138,5/14/2021,4338,1111111752,1111153329
P0321,S0038,3/10/2022,4109,1111118044,1111153330
P0680,S0055,3/17/2022,4965,1111113234,1111153331
P0228,S0104,3/7/2022,1729,1111115415,1111153332
P0156,S0010,3/18/2020,4313,1111122034,1111153333
P0548,S0077,12/1/2021,4302,1111112470,1111153334
P0344,S0067,7/1/2022,1955,1111113042,1111153335
P0116,S0011,7/21/2020,2135,1111113140,1111153336
P0220,S0023,12/3/2020,2603,1111116603,1111153337
P0116,S0121,4/14/2022,3914,1111115880,1111153338
P0689,S0073,12/15/2020,3186,1111117502,1111153339
P0500,S0098,1/27/2023,122,1111116346,1111153340
P0114,S0009,5/27/2021,1083,1111111552,1111153341
P0271,S0108,12/14/2022,2547,1111120654,1111153342
P0211,S0038,11/17/2023,789,1111118697,1111153343
P0162,S0066,1/17/2023,380,1111118319,1111153344
P0054,S0015,12/4/2023,427,1111120090,1111153345
P0660,S0022,8/19/2023,516,1111115603,1111153346
P0511,S0097,1/22/2021,4370,1111117394,1111153347
P0500,S0010,1/3/2021,4910,1111115534,1111153348
P0704,S0070,11/19/2020,837,1111117694,1111153349
P0286,S0116,2/17/2023,1266,1111112682,1111153350
P0131,S0006,12/15/2020,1299,1111118296,1111153351
P0055,S0067,12/17/2021,3438,1111120201,1111153352
P0614,S0094,5/31/2022,1258,1111114838,1111153353
P0185,S0026,10/29/2023,1102,1111119386,1111153354
P0707,S0102,2/9/2021,1220,1111111710,1111153355
P0499,S0125,2/24/2022,4528,1111112596,1111153356
P0261,S0037,8/19/2022,2572,1111118402,1111153357
P0512,S0073,12/5/2023,4008,1111122026,1111153358
P0219,S0126,11/27/2022,2700,1111112665,1111153359
P0252,S0087,9/11/2022,2684,1111117764,1111153360
P0620,S0048,10/19/2021,2059,1111116714,1111153361
P0549,S0048,11/21/2021,3487,1111117447,1111153362
P0131,S0025,12/15/2022,1613,1111121010,1111153363
P0149,S0132,1/2/2022,3787,1111111236,1111153364
P0103,S0117,1/15/2023,4709,1111120657,1111153365
P0709,S0003,10/2/2020,2269,1111114734,1111153366
P0269,S0034,3/3/2021,1257,1111119573,1111153367
P0061,S0138,7/25/2021,4791,1111121548,1111153368
P0206,S0123,1/13/2022,1779,1111111192,1111153369
P0007,S0108,4/2/2021,3379,1111121260,1111153370
P0500,S0041,4/21/2021,2710,1111114828,1111153371
P0506,S0112,11/30/2021,1778,1111117607,1111153372
P0087,S0084,7/14/2022,150,1111120067,1111153373
P0546,S0031,8/8/2021,4501,1111116143,1111153374
P0512,S0104,5/1/2020,4176,1111118053,1111153375
P0614,S0141,11/30/2022,2569,1111115499,1111153376
P0131,S0035,6/21/2023,1586,1111114920,1111153377
P0079,S0094,10/15/2022,2043,1111116897,1111153378
P0694,S0079,7/17/2022,4543,1111113186,1111153379
P0637,S0108,8/7/2023,727,1111111247,1111153380
P0185,S0111,2/14/2022,1223,1111112090,1111153381
P0454,S0125,7/29/2020,378,1111114911,1111153382
P0392,S0108,9/22/2021,106,1111121662,1111153383
P0114,S0077,4/3/2020,3726,1111120067,1111153384
P0481,S0006,9/13/2021,4282,1111118052,1111153385
P0311,S0047,10/25/2021,403,1111122082,1111153386
P0129,S0051,2/5/2020,477,1111119177,1111153387
P0185,S0104,10/3/2022,197,1111115857,1111153388
P0026,S0122,8/22/2020,1233,1111117804,1111153389
P0718,S0099,2/21/2023,2109,1111116216,1111153390
P0458,S0037,7/8/2023,4741,1111112398,1111153391
P0639,S0124,7/12/2022,4200,1111121992,1111153392
P0520,S0066,6/30/2022,4090,1111117609,1111153393
P0536,S0012,2/16/2023,4505,1111121748,1111153394
P0731,S0096,11/20/2022,3196,1111118156,1111153395
P0286,S0050,8/2/2022,2842,1111113097,1111153396
P0325,S0026,1/31/2023,2407,1111111802,1111153397
P0543,S0095,9/15/2021,3674,1111114101,1111153398
P0204,S0094,3/8/2022,1570,1111113111,1111153399
P0689,S0040,2/25/2020,3334,1111120530,1111153400
P0103,S0144,4/23/2023,4351,1111112465,1111153401
P0249,S0038,5/28/2022,2418,1111112245,1111153402
P0711,S0055,1/16/2022,1525,1111117381,1111153403
P0140,S0093,10/23/2023,2213,1111111882,1111153404
P0179,S0057,4/20/2023,2152,1111118182,1111153405
P0328,S0056,3/23/2020,401,1111119962,1111153406
P0532,S0085,2/24/2022,233,1111114411,1111153407
P0663,S0077,3/21/2021,4125,1111115950,1111153408
P0073,S0097,11/17/2023,4955,1111117037,1111153409
P0490,S0051,12/20/2023,2831,1111121607,1111153410
P0261,S0055,12/27/2023,891,1111115936,1111153411
P0390,S0084,9/9/2020,4050,1111116697,1111153412
P0730,S0132,4/22/2020,4249,1111118227,1111153413
P0025,S0020,2/2/2020,3183,1111121512,1111153414
P0171,S0121,9/18/2022,3316,1111121393,1111153415
P0204,S0143,12/25/2021,3024,1111119263,1111153416
P0087,S0013,11/17/2020,3111,1111112993,1111153417
P0333,S0144,9/6/2022,298,1111121637,1111153418
P0420,S0138,11/5/2021,1071,1111116872,1111153419
P0280,S0097,6/9/2022,3134,1111111207,1111153420
P0498,S0073,5/25/2020,1349,1111120015,1111153421
P0738,S0104,8/5/2022,2429,1111114504,1111153422
P0116,S0136,2/8/2022,1592,1111113032,1111153423
P0702,S0071,8/22/2021,553,1111120011,1111153424
P0543,S0083,4/1/2021,4039,1111111930,1111153425
P0463,S0108,9/15/2020,4145,1111116809,1111153426
P0611,S0096,6/5/2023,1608,1111120549,1111153427
P0451,S0126,3/23/2023,4843,1111111441,1111153428
P0400,S0027,4/20/2023,4241,1111113831,1111153429
P0590,S0118,2/7/2020,1548,1111118098,1111153430
P0174,S0041,7/20/2023,3899,1111120288,1111153431
P0195,S0103,4/30/2023,4522,1111121484,1111153432
P0362,S0046,11/18/2023,3316,1111112774,1111153433
P0028,S0002,3/3/2022,2739,1111112111,1111153434
P0642,S0060,9/14/2022,2701,1111120226,1111153435
P0548,S0022,10/15/2021,4764,1111113969,1111153436
P0441,S0052,11/25/2023,4857,1111122062,1111153437
P0277,S0086,1/15/2021,3362,1111115267,1111153438
P0223,S0049,5/22/2021,3633,1111119380,1111153439
P0206,S0025,6/29/2020,4742,1111119533,1111153440
P0543,S0020,4/18/2021,3504,1111117352,1111153441
P0317,S0112,12/23/2023,411,1111121798,1111153442
P0078,S0036,5/13/2022,3497,1111122083,1111153443
P0042,S0013,5/2/2021,1667,1111118805,1111153444
P0259,S0008,10/9/2020,3169,1111114913,1111153445
P0651,S0104,11/24/2020,1996,1111121425,1111153446
P0514,S0020,12/28/2021,4809,1111120365,1111153447
P0182,S0131,5/22/2023,3711,1111114954,1111153448
P0185,S0116,10/2/2021,3959,1111120640,1111153449
P0704,S0043,9/2/2022,3785,1111119914,1111153450
P0537,S0040,11/30/2021,4480,1111113732,1111153451
P0435,S0015,12/4/2022,4842,1111111306,1111153452
P0189,S0028,5/29/2020,2357,1111120945,1111153453
P0641,S0002,2/8/2020,976,1111112776,1111153454
P0283,S0106,12/21/2020,1344,1111111994,1111153455
P0701,S0061,1/23/2021,4220,1111115155,1111153456
P0611,S0031,7/19/2020,2375,1111112177,1111153457
